isbn,main author
9780679733782,Kōbō Abe
9780307290465,ShelFoote
9780312593551,Sherrilyn Kenyon 
9780861661411,Alan Moore 
9780140436228,Henry Fielding
9781423147947,Ally Carter 
9780575070530,Arkady Strugatsky
9780399159343,Liane Moriarty 
9781606410424,Brandon Mull 
9780765376473,V.E. Schwab
9781455520657,Nicholas Sparks 
9780375833649,Juliet Marillier 
9780316122382,Jennifer E. Smith 
9780316057806,Trenton Lee Stewart 
9780765348807,Steven Erikson 
9780385342025,Sophie Kinsella 
9780316176484,Kate Atkinson
9780316075558,Brent Weeks 
9780312987855,Jennifer Crusie 
9780060577315,Angie Sage
9781439152805,Kate Morton 
9780689867040,Holly Black 
9780385737425,Rebecca Stead
9780316041447,Jennifer Brown
9780670026630,Ruth Ozeki 
9780451194008,Ira Levin
9780739467350,Jared Diamond
9780060576172,Thomas Mann
9780786849079,Dave Barry
9781595143211,Richelle Mead 
9780802135223,Jeanette Winterson
9780812993547,Ta-Nehisi Coates
9780316058254,Wendy Mass 
9780316113663,Pseudonymous Bosch 
9780743270755,Doris Kearns Goodwin
9781484732748,Rick Riordan 
9780451464965,Anne Bishop
9780670037773,Marisha Pessl 
9780582461505,John Steinbeck
9780062280671,Danielle Paige 
9780743477154,Patricia Daniels Cornwell
9781681195773,Sarah J. Maas 
9780007133611,Lois McMaster Bujold 
9780312990961,Paul Auster
9780099448570,Haruki Murakami
9780385743563,Brandon Sanderson 
9780143039167,Sigrid Undset
9780061031328,Terry Pratchett
9781250170972,Tomi Adeyemi 
9780679728894,Willa Cather
9780802135339,Penelope Lively
9780060931407,Doris Lessing
9780441328093,Robin McKinley
9780552150217,John Katzenbach
9780375708732,Gore Vidal
9781524798628,Taylor Jenkins Reid 
9780670021482,Paolo Giordano
9780765330420,Brandon Sanderson 
9780826328090,Forrest Carter
9780140317206,Astrid Lindgren
9780439771344,Suzanne Collins
9780451235848,J.R. Ward 
9780425233368,Nalini Singh 
9780020425656,Susan Cooper 
9780440229124,Theodore Taylor
9780062072061,Veronica Rossi 
9781250073020,Jay Kristoff 
9780316081054,Mira Grant
9781400033836,Jane Smiley 
9780064408677,E.B. White
9781101885932,Katherine Arden 
9780316159418,Åsne Seierstad
9781416954170,Margaret Peterson Haddix
9780679889175,Tamora Pierce 
9780330369954,Don DeLillo
9780425194850,MaryJanice Davidson 
9780446675505,Octavia E. Butler
9780142401118,Jean Craighead George
9780062457790,Adam Silvera 
9780440226680,Annette Curtis Klause
9781842431290,Tom Robbins
9781416589648,Chris Cleave 
9780525478119,Heather Brewer 
9780763600136,Sam McBratney
9780061147937,Joe Hill 
9780061783197,Jeaniene Frost 
9780763665661,Leslye Walton 
9780743234412,Tim Winton
9780375814259,Roald Dahl
9780141181363,Robertson Davies
9780375708763,Gore Vidal
9780143035695,Ryū Murakami
9780140089226,Keri Hulme
9781595143426,Kathy Reichs 
9781405204262,Benjamin Hoff
9781503939424,Robert Dugoni 
9780007423293,Mark Lawrence 
9781400078370,Natsuo Kirino
9781841959115,Steven Hall 
9781401341701,Margaret Leroy 
9780965476027,Walter Farley
9780525425632,Stephanie Perkins 
9781439177723,Terry Hayes
9780140443332,Aeschylus
9780749080976,Susanna Kearsley 
9780385514231,Dan Brown 
9780316067591,Marcus Luttrell
9780805211061,Franz Kafka
9780060541439,Maureen Johnson 
9780451167804,Stephen King 
9780312650087,Ann Aguirre 
9780689872372,Neal Shusterman 
9780345505330,Jamie Ford 
9781607066019,Brian K. Vaughan 
9780374214913,Robin Sloan 
9781481449632,Shaun David Hutchinson 
9780679767923,Halldór Laxness
9780316243919,Hannah Kent 
9780812992793,Adam Johnson
9781503948709,Melinda Leigh 
9781594743344,Seth Grahame-Smith
9780743275019,Jodi Picoult 
9780316097796,Megan Abbott 
9780385689229,Trevor Noah
9780670025596,Deborah Harkness 
9780385313872,James Dickey
9780224081184,Ian McEwan
9781423118244,Cinda Williams Chima 
9780571207763,Mario Vargas Llosa
9781481845700,Dmitry Glukhovsky 
9781401210823,Neil Gaiman 
9780374279127,Denis Johnson
9780553379334,Tom Robbins
9780151012749,José Saramago
9780676979343,Jhumpa Lahiri
9781606412381,Brandon Mull 
9780356500157,M.R. Carey 
9781416571735,Jennifer Echols 
9780140178210,Angela Carter
9780060541835,Michael Crichton
9781891830433,Craig Thompson
9780439796637,Michael Morpurgo
9780345457370,Amy Tan 
9781408319468,Teri Terry 
9780345481283,Naomi Novik 
9780684818863,James W. Loewen
9780593098257,Frank Herbert
9780143135166,Celeste Ng 
9780061449185,Michael Grant 
9780446546935,Dave Cullen 
9780446612739,Michael Connelly 
9781599900575,Jessica Day George 
9780735221086,Shari Lapena 
9780060575809,Gail Carson Levine 
9784770029041,Ryū Murakami
9780316074315,Eleanor Catton
9780575082458,Joe Abercrombie
9781582430171,J.G. Ballard
9780743264730,Walter Isaacson 
9780061659225,Melissa Marr 
9781606840597,Jennifer Lynn Barnes 
9780765317506,Gary Jennings
9780060012342,Terry Pratchett
9780316201544,Chris Colfer
9781250121004,B.A. Paris 
9780886773526,Mercedes Lackey
9780060088873,Thornton Wilder
9780756410438,Patrick Rothfuss 
9780571275762,Jeet Thayil
9780553803723,Isaac Asimov
9780316187749,Michael J. Sullivan 
9780886773786,Mercedes Lackey
9780689848919,Laurie Halse Anderson 
9780385733977,Libba Bray 
9781559360616,Tony Kushner
9780545132053,Raina Telgemeier 
9780061783166,Jeaniene Frost 
9780440401582,Madeleine L'Engle
9781419701221,Antonia Michaelis
9780670019632,Jasper Fforde 
9784770028969,Ryū Murakami
9780679735724,Martin Amis
9780425266519,Sylvain Reynard 
9781594205712,Celeste Ng 
9781423171027,Amie Kaufman 
9780061051586,Terry Pratchett
9780064407335,Clive Barker 
9780140013085,John Wyndham
9781416949657,Susan Cooper 
9780812979787,Marisha Pessl 
9780375727016,Michel Houellebecq
9780062110831,Helene Wecker 
9781250029881,Sherrilyn Kenyon 
9780007149827,Michael Chabon
9780140238280,T. Coraghessan Boyle 
9780345497512,China Miéville 
9780143036661,Geraldine Brooks 
9780061120053,John Crowley
9780060728274,Michelle Paver
9780767903868,Bill Bryson
9780316097772,Megan Abbott 
9780062301239,Ashlee Vance 
9780765304742,Orson Scott Card
9780061992254,Katherine Applegate
9781400067114,Lisa See 
9780307886262,Mindy Kaling 
9780061558238,Guillermo del Toro
9781101946343,E.L. James 
9780062104908,Soman Chainani 
9780345816023,Jordan B. Peterson
9780307266309,Christopher McDougall
9780575077904,Joe Abercrombie
9780425284681,Lisa Wingate 
9780060512743,Ursula K. Le Guin
9780316955102,Herman Wouk
9780061783203,Jeaniene Frost 
9780723247708,Beatrix Potter
9781476754451,Stephen King 
9780670016785,Sally Green 
9781681196312,Sarah J. Maas 
9781416995586,Jenny Han 
9780375701962,Walker Percy
9780345298348,Martin Cruz Smith
9780375866593,Rachel Cohn
9780345521309,Paula McLain 
9780152063849,Beth Fantaskey 
9780062235657,Kasie West 
9781857989342,Isaac Asimov
9780375832994,David Levithan 
9781400065455,David Mitchell
9780441020423,Ilona Andrews 
9781439152782,Kate Morton 
9780812577563,Robert Jordan
9780618619160,Richard Dawkins 
9780061159176,Edward P. Jones
9781442468405,Cassandra Clare 
9780689878572,Tamora Pierce 
9780755309511,Victoria Hislop
9780224085618,Audrey Niffenegger 
9780812988635,Denis Johnson
9780393337013,Sebastian Junger 
9780345348654,Stephen R. Donaldson
9781599901190,Gemma Malley
9780385539708,Ian McEwan
9780451231611,Rachel Caine 
9780451463173,Jim Butcher 
9781401207526,Frank Miller 
9780060890315,Terry Pratchett
9781568650548,Larry Niven
9780316025058,Justina Chen 
9780689878589,Tamora Pierce 
9780072434170,Annie Dillard
9780385521727,Steve Toltz
9781503943377,Mark T. Sullivan 
9780375703959,Alessandro Baricco
9781573227957,Iain Pears
9781423165996,Ally Carter 
9780451230645,Chloe Neill 
9781451617474,Alice Hoffman 
9780811204811,Osamu Dazai
9780385737647,Jennifer Donnelly 
9780060590314,Christopher Moore 
9780345487131,George R. Stewart
9780670024780,Sue Monk Kidd 
9780440228004,Christopher Paul Curtis
9780061138010,Kim Harrison 
9780142422052,Maureen Johnson 
9780553214321,H.G. Wells
9780061161643,Terry Pratchett
9780440243908,Conn Iggulden
9780679731214,Giuseppe Tomasi di Lampedusa
9780006498865,Robin Hobb 
9780439771276,Karen Hesse
9780679729778,Art Spiegelman
9780316029193,Andrzej Sapkowski
9780307237699,Barack Obama
9780689845369,Ursula K. Le Guin
9780140389661,S.E. Hinton 
9781250003324,Anna Banks 
9780307931900,David Levithan 
9780060750862,Neal Stephenson 
9780142401767,Sarah Dessen 
9780670012947,Sarah Dessen 
9780679749844,Ian McEwan
9780316406819,Chris Colfer
9781741662092,John Flanagan
9780805079838,Naomi Klein
9780886777630,Tad Williams 
9780770436421,Anthony Marra 
9780593098240,Frank Herbert
9780006551812,Frank McCourt
9781400069286,Charles Duhigg 
9781847673763,Nick Cave
9780553536515,Sophie Kinsella 
9781857231359,Iain M. Banks
9780452274426,Julia Alvarez 
9780060567231,Roger Zelazny
9780749394820,Mervyn Peake
9780060519537,Scott Westerfeld 
9780679774020,Rick Bragg
9781860460951,José Saramago
9780786839179,Cinda Williams Chima 
9780061020650,Terry Pratchett
9780758266927,Jennifer Estep 
9781501176838,Colleen Hoover 
9780062409850,Harper Lee
9780425213971,Kate Mosse
9781933626048,Susan Kay
9780812504699,Rudyard Kipling
9781338109061,J.K. Rowling
9780316204279,Maria Semple
9780441017386,Patricia Briggs
9780425201374,Laurell K. Hamilton 
9781400031009,William Boyd
9780373210633,Katie McGarry 
9780060288143,Louise Rennison
9781442445802,Suzanne Young 
9780316125840,Barry Lyga 
9780679761044,Yasunari Kawabata
9780425218426,Nalini Singh 
9780062224736,Rosamund Hodge 
9781563894695,Jeph Loeb
9780802142443,Banana Yoshimoto
9780812983609,Karen Thompson Walker 
9780375822070,Roald Dahl
9780061353451,Jonathan Littell
9780061974618,Pittacus Lore
9780060841829,Megan Whalen Turner 
9781402244421,Olivia Cunning 
9780812515282,Vernor Vinge
9780152050856,L.A. Meyer
9781841499888,James S.A. Corey 
9780316079914,Brent Weeks 
9780345485595,Anne Tyler 
9781416995555,Jenny Han 
9781937044961,Jennifer Probst 
9780316126694,Chad Harbach 
9780061240881,Derek Landy
9781501180989,Stephen King 
9780060932145,Milan Kundera
9780140298475,Helen Fielding 
9781555974701,Per Petterson
9780440212812,Poppy Z. Brite 
9780156032834,Arturo Pérez-Reverte
9780062290137,Francesca Zappia 
9780375703829,Alessandro Baricco
9780345341679,Anne McCaffrey
9780590452038,Jerry Spinelli
9780060515225,Neil Gaiman 
9780689878565,Tamora Pierce 
9780143145547,Beth Hoffman 
9780375724831,Jonathan Lethem
9780374525644,Anne Fadiman
9780473235505,Lang Leav 
9780375705854,Kent Haruf
9780670025817,Daniel James Brown 
9780753819920,Jostein Gaarder
9780446563086,Seth Grahame-Smith
9780552552646,Terry Pratchett
9780060885427,Laura Ingalls Wilder
9780312351625,Lisa Kleypas 
9781476727912,Matt Haig 
9780979528538,Karl Marlantes
9780679722311,Raymond Carver
9780152045661,Patricia C. Wrede 
9781439138311,Colm Tóibín
9780811214131,W.G. Sebald
9780679736639,William Styron
9780156005203,José Saramago
9780375814686,Tamora Pierce 
9780689877797,Robert Muchamore
9781442402324,Jonathan Maberry 
9781595543417,Ted Dekker 
9780385351393,Dave Eggers
9781416509646,Ursula K. Le Guin
9780312364120,Kristin Hannah 
9781566562935,Amin Maalouf 
9780805090802,Paul Auster
9780440415800,Wilson Rawls
9780156031134,Mark Helprin
9780316037884,Trudi Canavan
9781451666175,Allie Brosh 
9782867449239,Dennis Cooper
9780812972351,Curtis Sittenfeld 
9780786851713,Patricia McCormick
9780099506164,Vasily Grossman
9781502446930,Penelope Ward 
9780486422459,Rainer Maria Rilke
9781609089467,Julianne Donaldson 
9780375508332,Lorraine Hansberry
9780375835315,Rachel Cohn
9780765319852,Cory Doctorow
9780310226055,Lee Strobel
9780060898489,Isabel Allende 
9780590554084,Tamora Pierce 
9780689846236,Marjorie Kinnan Rawlings
9780439286060,Rodman Philbrick
9781741664485,John Flanagan
9780152052218,Edith Pattou 
9780440238034,Amelia Atwater-Rhodes 
9781442444928,Andrew Smith
9781250049377,Rainbow Rowell 
9781841497976,Patricia Briggs
9781616202415,Chimamanda Ngozi Adichie
9781599903224,Jessica Day George 
9781416950073,Ellen Hopkins 
9780312649616,Catherynne M. Valente 
9780965904834,David Sedaris
9780803733060,Ingrid Law 
9780452283862,Toni Morrison
9780803731530,Frank Beddor 
9780765348784,Steven Erikson 
9781250074133,Bryn Greenwood 
9780062654199,Kate Quinn 
9780006473299,Stephen R. Donaldson
9780451228215,J.R. Ward 
9780156029063,Umberto Eco
9780143017868,Joseph Boyden
9780446617581,Michael Connelly 
9781416924999,Anne McCaffrey
9780857532015,Jonathan Stroud 
9780316043915,N.K. Jemisin 
9781857983418,Philip K. Dick
9781888963144,Jeff Smith
9780399159015,Jenny Lawson 
9781904442486,Cornelia Funke 
9781595143228,Richelle Mead 
9781503935204,Anne Frasier 
9780345409874,Clarissa Pinkola Estés
9780345522474,Kevin Hearne 
9780192732132,Joss Stirling 
9780553807219,Sarah Addison Allen 
9780345494993,Nancy Horan
9780316246620,Ann Leckie 
9780879237516,Georges Perec
9780441005765,Brian Jacques
9781907205385,Carol Wyer 
9780765345011,Juliet Marillier 
9780812550283,Robert Jordan
9780812536355,Vernor Vinge
9780393327656,Sam Harris
9781400078431,Joan Didion
9780786888764,J.R. Moehringer
9780778316558,Mary Kubica 
9780312595678,Chevy Stevens 
9780140447606,Alexis de Tocqueville
9780689860072,Anne McCaffrey
9781407247427,Philip K. Dick
9780735211209,Paula Hawkins 
9781434764331,Lisa Tawn Bergren 
9780810112971,Meša Selimović
9781423168232,Jennifer Lynn Barnes 
9780143037743,Zadie Smith
9780062235671,Kasie West 
9780345258557,Piers Anthony
9780451233325,Chloe Neill 
9781416950097,Ellen Hopkins 
9780805076684,Mary E. Pearson 
9781484705278,Tamara Ireland Stone 
9781101947135,Yaa Gyasi
9780008196769,Stephen Westaby
9780385528788,Margaret Atwood 
9780553804690,Scott Lynch 
9780525951278,Jonathan Tropper
9780547152608,Gary D. Schmidt
9780307593917,Shin Kyung-sook
9780140233131,Carol Shields
9780802123459,Viet Thanh Nguyen 
9780451456717,Anne Bishop
9780439120425,Pam Muñoz Ryan
9780345539847,Pierce Brown 
9780440420477,Jeanne Birdsall
9780374346676,Ava Dellaira 
9780425273869,Sylvia Day 
9780061797026,Kelley Armstrong 
9780553299618,Robert M. Pirsig
9780316035736,Simon Holt
9780571212927,Sylvia Nasar
9780385755924,Jennifer Niven 
9781984822178,Sally Rooney 
9781930900233,Astrid Lindgren
9781501163401,Stephen King 
9780099366713,James Ellroy
9781400096930,Don Winslow 
9780553116601,Jay Anson
9780062217134,Robyn Schneider 
9780450524684,Stephen King 
9780573613050,Jean-Paul Sartre
9780156226004,Italo Calvino
9780140186307,Kingsley Amis
9781442472457,Neal Shusterman 
9780460878906,Mikhail Sholokhov
9780312375065,Keigo Higashino
9780316010702,Kate Atkinson
9780140449914,Jaroslav Hašek
9780060958022,Joanne Harris 
9780345544926,Jodi Picoult 
9781423175124,Jennifer L. Armentrout 
9780062290380,Erika Johansen 
9780375702709,Ernest J. Gaines
9780374193683,David Levithan 
9781400031696,Donna Tartt
9780061345661,Anna Godbersen
9780425263990,Nalini Singh 
9780425198681,William Gibson
9780765310026,Steven Erikson 
9781451656503,Richard Paul Evans
9780008250447,Sabaa Tahir 
9780679734468,Philip K. Dick
9780544272996,Randall Munroe 
9780451159410,Jennings Michael Burch
9780062392176,Kiera Cass 
9781250095312,Stephanie Garber 
9781627794466,Paul Auster
9780060562519,Lisa Kleypas 
9780786854448,Ridley Pearson
9780380014309,Roger Zelazny
9780765377067,Liu Cixin 
9780062206282,Carlos Ruiz Zafón
9780575097568,Ben Aaronovitch 
9781250073037,Jay Kristoff 
9781599901671,Shannon Hale 
9780060765248,James Rollins 
9781400079490,Philip Roth
9780385491037,Margaret Atwood 
9780446612753,Douglas Preston 
9781524759780,Blake Crouch 
9780385343831,Téa Obreht 
9780778327400,Heather Gudenkauf 
9780803740815,Kimberly Brubaker Bradley 
9780062049803,Ann Patchett
9780439680097,Anthony Horowitz 
9780060885403,Laura Ingalls Wilder
9780152047375,Mary Norton
9780316221337,Matthew Quick 
9780671027315,John Connolly 
9781442413337,John Corey Whaley
9780758232007,Richelle Mead 
9781409522010,L.A. Weatherly 
9780399256196,John Flanagan
9780316213103,Holly Black 
9781595140838,Scott Westerfeld 
9780810984912,Jeff Kinney 
9780679735731,Martin Amis
9780060856267,Loung Ung
9780452285934,Kelley Armstrong 
9781741663020,John Flanagan
9780375703058,Kaye Gibbons
9781597801577,Paolo Bacigalupi 
9780393324822,Mary Roach 
9780759529434,Young Kim 
9781857988222,Alfred Bester
9780670024858,Elizabeth Gilbert 
9781501115066,Fredrik Backman 
9780399184123,Chuck Klosterman
9780141026169,Richard Dawkins 
9781423147954,Ally Carter 
9780312374624,Victoria Forester
9780758232014,Richelle Mead 
9780062014559,Lauren Oliver 
9780385337939,John Grisham 
9780062041265,Patrick deWitt
9780545349185,Tui T. Sutherland
9780446698870,James Ellroy
9780575100138,Nalini Singh 
9780061992704,Justin Halpern
9780345497420,Edward Rutherfurd 
9781328662057,Lori Gottlieb 
9781860466410,Thomas Berger
9781416586289,Jeannette Walls
9780765347756,Orson Scott Card
9780316051590,Sarah Ockler 
9781555838539,Leslie Feinberg
9780451462565,Jim Butcher 
9781594487361,Junot Díaz
9780307738615,Jonathan Stroud 
9780062026484,Rae Carson
9780312360818,Darynda Jones 
9780006479505,Guy Gavriel Kay 
9780441004010,Tim Powers
9781781162644,Stephen King 
9781416997924,Brandon Mull 
9781594487569,Jean Kwok 
9780425197493,P.C. Cast 
9780449004838,Mary Doria Russell 
9780375829833,Melina Marchetta 
9780140446746,Vincent van Gogh
9780316002561,Wendy Mass 
9780434018420,Nick Harkaway 
9780224064903,Roald Dahl
9780843956535,Christine Feehan 
9780316206877,Robert Galbraith
9780425201336,Li Cunxin
9781590170571,Adolfo Bioy Casares
9780312939014,Sue Grafton
9780156031615,Scarlett Thomas 
9780765326300,Catherynne M. Valente 
9780765385505,Seanan McGuire 
9780316040099,Malinda Lo 
9781442407688,Lisa McMann 
9780571215164,D.B.C. Pierre
9780143108863,Jojo Moyes 
9780812974010,David Mitchell
9780345464019,Amy Tan 
9780060852573,Barbara Kingsolver
9781423116189,Julie Anne Peters
9780061996184,Cynthia Hand 
9780525512172,Yuval Noah Harari
9780007325986,Derek Landy
9780006512660,Michael Marshall Smith 
9780312425845,Svetlana Alexievich
9780440241027,Lee Child 
9780439324595,Patricia McCormick
9780553522310,Kiersten White 
9780671540661,Gene Wolfe
9780739467046,Vikas Swarup
9780140086836,Leslie Marmon Silko
9780375760396,Michael Pollan 
9780545027892,Brian Selznick
9780689851322,Cynthia Voigt 
9781596435698,Caragh M. O'Brien 
9781423160922,Rick Riordan 
9780743452922,Julie Garwood 
9780810983915,Jeff Kinney 
9780545522250,Holly Black 
9780439636483,Michael Morpurgo
9780976631156,Monica Drake 
9781400095940,Gabriel García Márquez
9780385619264,Terry Pratchett
9780385738828,Rob Buyea
9780802721822,Jessica Warman
9780718149123,Marian Keyes
9780802136688,Tobias Wolff
